"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"65","Back to work with another Congressional Review Act that nullifies confusing regulations from the Obama Dept of Labo… https://t.co/PS8owvVkDl",FALSE,1076,NA,2017-03-27 12:38:53,TRUE,NA,"846340750438752256",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SpeakerRyan",175,FALSE,FALSE,NA,NA
"66","I want to thank @POTUS, @VP, @SecPriceMD, &amp; @HouseGOP members. There remains so much we can do to help improve peop… https://t.co/KIF3gh2VpQ",FALSE,2188,NA,2017-03-24 22:22:08,TRUE,NA,"845400366564937734",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","SpeakerRyan",463,FALSE,FALSE,NA,NA
"67","News conference beginning now: https://t.co/efs0CMS1FW",FALSE,232,"SpeakerRyan",2017-03-24 20:12:32,FALSE,"845357968371732482","845367750612668419","18916432","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SpeakerRyan",110,FALSE,FALSE,NA,NA
"68","I'll give an update on health care reform at 4pm <U+2192> ET. https://t.co/DLsJK9h6yr",FALSE,777,NA,2017-03-24 19:33:40,FALSE,NA,"845357968371732482",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SpeakerRyan",510,FALSE,FALSE,NA,NA
"69","The American Health Care Act will level the playing field &amp; put states back in control of their health care markets. https://t.co/AfHa69GwOG",FALSE,722,NA,2017-03-24 16:18:49,FALSE,NA,"845308933707354114",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SpeakerRyan",151,FALSE,FALSE,NA,NA
"70","This is the one real chance @HouseGOP has to #repealANDreplace #Obamacare—breaking our promise is not an option. https://t.co/Y7j4jILkJZ",FALSE,570,NA,2017-03-24 15:11:39,FALSE,NA,"845292029680726016",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SpeakerRyan",140,FALSE,FALSE,NA,NA
"71","GREAT NEWS <U+2192> the #KeystoneXL Pipeline is finally approved. It's about time.",FALSE,2075,NA,2017-03-24 14:08:55,FALSE,NA,"845276241460674560",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SpeakerRyan",359,FALSE,FALSE,NA,NA
"72","The American Health Care Act guts #Obamacare—all its taxes, mandates, and spending. #repealANDreplace https://t.co/BFT6StUTjU",FALSE,936,NA,2017-03-24 12:02:17,FALSE,NA,"845244374468431872",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SpeakerRyan",218,FALSE,FALSE,NA,NA
"73","For 7 years, we have been promising the American people that we will #RepealAndReplace this broken law. Tomorrow, w… https://t.co/s3MdgZjZ9o",FALSE,1474,NA,2017-03-24 01:14:49,TRUE,NA,"845081434180202496",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","SpeakerRyan",400,FALSE,FALSE,NA,NA
"74","Thanks to #Obamacare, there are basically forced insurance monopolies. There are 5 states and a thousand counties w… https://t.co/nlINlJxtx8",FALSE,860,NA,2017-03-23 22:46:53,TRUE,NA,"845044207190446081",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","SpeakerRyan",257,FALSE,FALSE,NA,NA
"75","From skyrocketing premiums to insurance monopolies in counties all across America, the #Obamacare experiment simply… https://t.co/GT5M2ZN4Cv",FALSE,1132,NA,2017-03-23 17:07:20,TRUE,NA,"844958755418726401",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","SpeakerRyan",385,FALSE,FALSE,NA,NA
"76","This throwback from 2010 is still true:""The status quo is unsustainable. It's got to get fixed. It's bankrupting fa… https://t.co/AawGIawRRO",FALSE,1087,NA,2017-03-23 14:43:00,TRUE,NA,"844922431135502336",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","SpeakerRyan",286,FALSE,FALSE,NA,NA
"77","Doing nothing means #Obamacare collapses, premiums continue to skyrocket and good people get hurt. Instead, we will… https://t.co/xkWYVyr8m1",FALSE,943,NA,2017-03-23 11:47:25,TRUE,NA,"844878244092424192",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","SpeakerRyan",238,FALSE,FALSE,NA,NA
"78","The House took a huge bipartisan vote today to restore competition—just the start of prong three in our plan to… https://t.co/yzlEl9Q2rk",FALSE,1380,NA,2017-03-23 00:23:43,TRUE,NA,"844706187513880577",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SpeakerRyan",331,FALSE,FALSE,NA,NA
"79","FACT <U+2192> The American Health Care Act would double the amount Americans can contribute to their HSAs. https://t.co/5aVXYXCebh",FALSE,587,NA,2017-03-22 23:15:38,FALSE,NA,"844689053534633984",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SpeakerRyan",130,FALSE,FALSE,NA,NA
